Temperatura   , dT           , Intensitat   , dI           , Tensió          , dV
21.1211204529 , 0.0707254335 , 5.7102499008 , 0.0049999999 , 4191.5668945313 , 7.7923321724
21.0884990692 , 0.0297511835 , 5.7204213142 , 0.0049999999 , 4179.0351562500 , 7.2308044434
21.0703048706 , 0.0527692810 , 5.7180986404 , 0.0049999999 , 4179.9619140625 , 7.0869312286
21.1085739136 , 0.0493572094 , 5.7296829224 , 0.0049999999 , 4188.8574218750 , 6.2374453545
21.1568813324 , 0.0357535742 , 5.7357134819 , 0.0049999999 , 4188.7236328125 , 4.9635548592
21.0659141541 , 0.0539162569 , 5.7335705757 , 0.0049999999 , 4177.9633789063 , 6.9147281647
21.0721893311 , 0.0725377649 , 5.7299332619 , 0.0049999999 , 4172.1391601563 , 6.4644165039
21.2748222351 , 0.0446528606 , 5.7240948677 , 0.0049999999 , 4182.3808593750 , 5.5125184059
21.1374320984 , 0.0471495576 , 5.7162766457 , 0.0049999999 , 4186.9028320313 , 5.7153854370
21.1217479706 , 0.0593351051 , 5.7098503113 , 0.0049999999 , 4183.3413085938 , 5.6730918884
21.1556243896 , 0.0530334637 , 5.7355685234 , 0.0049999999 , 4179.3842773438 , 5.7824397087
21.1179847717 , 0.0453362092 , 5.7300214767 , 0.0049999999 , 4179.5131835938 , 5.7615723610
21.0740699768 , 0.0437464342 , 5.7307677269 , 0.0049999999 , 4189.3100585938 , 6.7047157288
21.0828514099 , 0.0475561991 , 5.7187409401 , 0.0049999999 , 4185.9506835938 , 6.4012746811
21.1192398071 , 0.0410281047 , 5.7236680984 , 0.0049999999 , 4182.3481445313 , 7.5987472534
21.1995372772 , 0.0482048430 , 5.7279801369 , 0.0049999999 , 4190.1074218750 , 7.3203105927
21.0182342529 , 0.0535753183 , 5.7225813866 , 0.0049999999 , 4183.0307617188 , 5.9000453949
21.1964015961 , 0.0348562971 , 5.7249264717 , 0.0049999999 , 4191.2001953125 , 5.2582902908
21.0884990692 , 0.0514400788 , 5.7120189667 , 0.0049999999 , 4176.1645507813 , 5.5333728790
21.1054382324 , 0.0405407436 , 5.7106585503 , 0.0049999999 , 4173.5161132813 , 6.8850297928
20.9906368256 , 0.0479010753 , 5.7123641968 , 0.0049999999 , 4177.3945312500 , 7.9021911621
21.1267681122 , 0.0380593240 , 5.7181725502 , 0.0049999999 , 4185.0405273438 , 5.2415456772
21.0772056580 , 0.0460566320 , 5.7315816879 , 0.0049999999 , 4177.6049804688 , 6.4495239258
21.1405677795 , 0.0448679589 , 5.7242350578 , 0.0049999999 , 4181.6342773438 , 6.8626451492
21.0533695221 , 0.0496895835 , 5.7175016403 , 0.0049999999 , 4176.7446289063 , 6.4044299126
21.1142177582 , 0.0689420626 , 5.7118072510 , 0.0049999999 , 4180.3789062500 , 7.4440045357
21.0985355377 , 0.0735834762 , 5.7110786438 , 0.0049999999 , 4182.0834960938 , 8.0489149094
21.0872440338 , 0.0575819127 , 5.7026081085 , 0.0049999999 , 4186.7592773438 , 8.9041128159
21.1750717163 , 0.0456978381 , 5.6990141869 , 0.0049999999 , 4192.4487304688 , 6.7796034813
21.2014217377 , 0.0592198446 , 5.7018842697 , 0.0049999999 , 4179.9653320313 , 7.5072827339
21.2189865112 , 0.0430306382 , 5.7285213470 , 0.0049999999 , 4186.0727539063 , 6.2321639061
21.0834808350 , 0.0474515930 , 5.7234344482 , 0.0049999999 , 4185.6225585938 , 6.8110780716
21.2152233124 , 0.0355357528 , 5.7212986946 , 0.0049999999 , 4189.5273437500 , 8.0253248215
21.2290229797 , 0.0657508522 , 5.7342724800 , 0.0049999999 , 4189.5439453125 , 7.7330827713
21.1713085175 , 0.0602286607 , 5.7258019447 , 0.0049999999 , 4189.9707031250 , 7.4849319458
21.1995372772 , 0.0495393500 , 5.7213540077 , 0.0049999999 , 4191.2358398438 , 7.2139959335
21.1562538147 , 0.0541805848 , 5.7213797569 , 0.0049999999 , 4183.6289062500 , 7.0109300613
21.1368026733 , 0.0516990386 , 5.7128558159 , 0.0049999999 , 4186.6323242188 , 6.4583525658
21.0163536072 , 0.0447223634 , 5.7187376022 , 0.0049999999 , 4179.2597656250 , 6.8958210945
21.0853595734 , 0.0407318138 , 5.7240314484 , 0.0049999999 , 4183.1870117188 , 5.0830307007
21.2302780151 , 0.0435899645 , 5.7152423859 , 0.0049999999 , 4189.5268554688 , 7.0360989571
21.1342945099 , 0.0806551948 , 5.7196645737 , 0.0049999999 , 4180.4228515625 , 5.4808468819
21.1242561340 , 0.0531796664 , 5.7152194977 , 0.0049999999 , 4179.2827148438 , 6.6340732574
21.1161041260 , 0.0518669710 , 5.7114634514 , 0.0049999999 , 4171.3105468750 , 6.0158905983
21.0897560120 , 0.0439023450 , 5.7089371681 , 0.0049999999 , 4186.2075195313 , 6.7792215347
21.1625251770 , 0.0499638394 , 5.7091059685 , 0.0049999999 , 4183.6416015625 , 6.1778678894
21.1857376099 , 0.0524682626 , 5.7002220154 , 0.0049999999 , 4189.9941406250 , 6.2355070114
21.0891246796 , 0.0360907577 , 5.7041926384 , 0.0049999999 , 4191.4443359375 , 5.9919052124
21.1913814545 , 0.0455889665 , 5.7078881264 , 0.0049999999 , 4185.2534179688 , 5.3639936447
21.1650352478 , 0.0459621288 , 5.7060856819 , 0.0049999999 , 4185.0395507813 , 5.0369195938
21.0608978271 , 0.0663807839 , 5.7042193413 , 0.0049999999 , 4185.4853515625 , 6.1101069450
21.0056915283 , 0.0467593111 , 5.7002201080 , 0.0049999999 , 4187.4912109375 , 6.8052668571
21.0477199554 , 0.0408916213 , 5.7057781219 , 0.0049999999 , 4173.3208007813 , 6.3505506516
21.0571346283 , 0.0610023364 , 5.7047977448 , 0.0049999999 , 4184.6489257813 , 6.2694768906
21.0075721741 , 0.0672638565 , 5.6906056404 , 0.0049999999 , 4174.4130859375 , 5.6056284904
21.1462135315 , 0.0370504037 , 5.6935844421 , 0.0049999999 , 4175.8120117188 , 6.6963419914
21.0759525299 , 0.0512162037 , 5.7000503540 , 0.0049999999 , 4184.9897460938 , 6.4738659859
21.2064380646 , 0.0524208844 , 5.6950025558 , 0.0049999999 , 4188.1416015625 , 5.8558731079
21.1631526947 , 0.0812613145 , 5.6833777428 , 0.0049999999 , 4183.2397460938 , 5.7597355843
21.0596427917 , 0.0481661670 , 5.6890330315 , 0.0049999999 , 4182.0229492188 , 5.7582960129
21.1374320984 , 0.0511615910 , 5.6845989227 , 0.0049999999 , 4184.2895507813 , 6.6269845963
21.0100822449 , 0.0531095415 , 5.6719384193 , 0.0049999999 , 4188.5312500000 , 8.5541086197
20.9730663300 , 0.0365269929 , 5.6744637489 , 0.0049999999 , 4188.6767578125 , 7.2830600739
21.0910072327 , 0.0375334360 , 5.6791791916 , 0.0049999999 , 4191.1572265625 , 6.9948525429
21.1612701416 , 0.0480111688 , 5.6759738922 , 0.0049999999 , 4186.0366210938 , 8.7765378952
21.0859889984 , 0.0410432406 , 5.6915268898 , 0.0049999999 , 4181.1069335938 , 6.4413762093
21.0251369476 , 0.0590623021 , 5.7007627487 , 0.0049999999 , 4179.7934570313 , 6.6640481949
21.1280212402 , 0.0377232730 , 5.6857533455 , 0.0049999999 , 4181.5917968750 , 7.0126028061
21.1098289490 , 0.0454730093 , 5.6930022240 , 0.0049999999 , 4177.6123046875 , 5.4101443291
21.0853595734 , 0.0519028828 , 5.6956191063 , 0.0049999999 , 4181.5908203125 , 5.7419190407
21.0997905731 , 0.0594501495 , 5.7022476196 , 0.0049999999 , 4181.5366210938 , 5.9045381546
21.1179847717 , 0.0827872157 , 5.7068700790 , 0.0049999999 , 4180.7338867188 , 6.4883937836
21.0809688568 , 0.0476736091 , 5.6957678795 , 0.0049999999 , 4177.1450195313 , 7.7196822166
21.0238857269 , 0.0485387109 , 5.6854095459 , 0.0049999999 , 4177.7612304688 , 7.8534984589
21.0251369476 , 0.0499576218 , 5.6825585365 , 0.0049999999 , 4173.7607421875 , 6.7868175507
21.0546226501 , 0.0687300116 , 5.7008719444 , 0.0049999999 , 4177.4360351563 , 7.1721296310
21.1606445313 , 0.0577650033 , 5.6989164352 , 0.0049999999 , 4180.5449218750 , 6.4096150398
21.1305313110 , 0.0538355485 , 5.7033839226 , 0.0049999999 , 4187.9843750000 , 5.6578898430
21.1066913605 , 0.0540773049 , 5.7157073021 , 0.0049999999 , 4173.2705078125 , 5.4277501106
21.0772056580 , 0.0618065260 , 5.7050642967 , 0.0049999999 , 4181.5576171875 , 5.2613735199
21.1054382324 , 0.0602131933 , 5.7019572258 , 0.0049999999 , 4183.7988281250 , 5.8536272049
21.1129646301 , 0.0455071442 , 5.7057542801 , 0.0049999999 , 4182.4541015625 , 7.9201459885
21.1355514526 , 0.0531270839 , 5.6962289810 , 0.0049999999 , 4186.3466796875 , 5.8359165192
21.1342945099 , 0.0642457381 , 5.6938834190 , 0.0049999999 , 4186.9199218750 , 7.2093377113
21.1048107147 , 0.0569855273 , 5.7110638618 , 0.0049999999 , 4176.6621093750 , 7.8989267349
21.1656608582 , 0.0636337176 , 5.7165145874 , 0.0049999999 , 4185.9609375000 , 7.9507803917
21.1600170135 , 0.0679711923 , 5.7151927948 , 0.0049999999 , 4173.6665039063 , 6.9942440987
21.1524887085 , 0.0381326973 , 5.7221841812 , 0.0049999999 , 4185.1103515625 , 6.3568496704
21.0615215302 , 0.0673745796 , 5.7246909142 , 0.0049999999 , 4180.8486328125 , 7.1629314423
21.1292762756 , 0.0548471436 , 5.7232842445 , 0.0049999999 , 4187.1625976563 , 7.1845140457
21.1418228149 , 0.0463121645 , 5.7214074135 , 0.0049999999 , 4184.8984375000 , 5.5012593269
21.1424503326 , 0.0467858762 , 5.7101950645 , 0.0049999999 , 4185.9018554688 , 6.3914022446
21.0715618134 , 0.0519148521 , 5.6990046501 , 0.0049999999 , 4177.1494140625 , 7.2807970047
21.1857376099 , 0.0507165156 , 5.7015094757 , 0.0049999999 , 4188.2353515625 , 7.4891686440
21.0677967072 , 0.0538701527 , 5.6999793053 , 0.0049999999 , 4181.3032226563 , 5.5200300217
21.1794624329 , 0.0484682769 , 5.6994562149 , 0.0049999999 , 4179.8066406250 , 5.0753827095
21.2980327606 , 0.0596379153 , 5.6993517876 , 0.0049999999 , 4189.9296875000 , 6.3640131950
21.1631526947 , 0.0616253652 , 5.6985254288 , 0.0049999999 , 4175.6035156250 , 5.0338511467
21.1411952972 , 0.0449509434 , 5.7042531967 , 0.0049999999 , 4184.1420898438 , 6.9962253571
21.2070655823 , 0.0672176704 , 5.7031807899 , 0.0049999999 , 4187.5107421875 , 7.5382666588
21.1800918579 , 0.0774453580 , 5.7067332268 , 0.0049999999 , 4190.8330078125 , 8.2874956131
21.2171039581 , 0.0517590791 , 5.7034592628 , 0.0049999999 , 4179.3027343750 , 6.5157260895
21.1895027161 , 0.0511251613 , 5.7024664879 , 0.0049999999 , 4184.8437500000 , 6.5813045502
21.2064380646 , 0.0346776359 , 5.7021832466 , 0.0049999999 , 4188.9609375000 , 6.5649170876
21.0527400970 , 0.0519746430 , 5.6924042702 , 0.0049999999 , 4179.2299804688 , 5.2134737968
21.0282726288 , 0.0458403341 , 5.6943483353 , 0.0049999999 , 4171.7993164063 , 5.6212139130
21.0477199554 , 0.0547734834 , 5.6964645386 , 0.0049999999 , 4176.7348632813 , 5.2162947655
21.0602703094 , 0.0464059599 , 5.7059388161 , 0.0049999999 , 4175.0893554688 , 5.8711690903
21.1198673248 , 0.0648232326 , 5.6946854591 , 0.0049999999 , 4183.9082031250 , 6.8004550934
21.2020492554 , 0.0491301604 , 5.6901745796 , 0.0049999999 , 4189.4111328125 , 6.0251975060
21.2352981567 , 0.0494263768 , 5.6918530464 , 0.0049999999 , 4189.1621093750 , 7.2027974129
21.1186103821 , 0.0370336361 , 5.6997132301 , 0.0049999999 , 4176.2753906250 , 4.9613204002
21.1085739136 , 0.0371174030 , 5.7117929459 , 0.0049999999 , 4182.6870117188 , 5.7649235725
21.1104545593 , 0.0671344474 , 5.7080130577 , 0.0049999999 , 4180.4780273438 , 5.4314870834
21.1073188782 , 0.0390421823 , 5.7125477791 , 0.0049999999 , 4183.3754882813 , 5.7144103050
21.0345478058 , 0.0550336950 , 5.7180938721 , 0.0049999999 , 4172.4404296875 , 5.8997054100
21.1399402618 , 0.0421335362 , 5.7171030045 , 0.0049999999 , 4189.0927734375 , 7.0194921494
21.2070655823 , 0.0480693504 , 5.7020473480 , 0.0049999999 , 4185.4951171875 , 7.7908844948
21.2189865112 , 0.0358490013 , 5.7276906967 , 0.0049999999 , 4179.0849609375 , 6.3935871124
21.1970291138 , 0.0505017303 , 5.7280597687 , 0.0049999999 , 4180.9492187500 , 5.9284410477
21.0508594513 , 0.0514279939 , 5.7199668884 , 0.0049999999 , 4171.6528320313 , 7.6380209923
21.0132179260 , 0.0492311977 , 5.7118282318 , 0.0049999999 , 4175.2998046875 , 6.4961481094
21.1618976593 , 0.0526986048 , 5.7037715912 , 0.0049999999 , 4174.3422851563 , 5.4904408455
21.0251369476 , 0.0492942482 , 5.6977410316 , 0.0049999999 , 4176.7343750000 , 6.0521435738
21.1543693542 , 0.0384893864 , 5.6978082657 , 0.0049999999 , 4175.6352539063 , 7.3888888359
21.0960273743 , 0.0396186262 , 5.6968917847 , 0.0049999999 , 4178.7456054688 , 6.8782315254
20.9925155640 , 0.0292245708 , 5.6961889267 , 0.0049999999 , 4171.6953125000 , 6.5719547272
21.0709323883 , 0.0423100740 , 5.7061796188 , 0.0049999999 , 4185.2583007813 , 7.9193811417
21.1405677795 , 0.0447848216 , 5.7139501572 , 0.0049999999 , 4184.4355468750 , 7.6772637367
21.0665416718 , 0.0456298254 , 5.7009191513 , 0.0049999999 , 4178.5708007813 , 7.9023838043
21.1926383972 , 0.0534534492 , 5.6993250847 , 0.0049999999 , 4183.9960937500 , 8.2816581726
21.0276489258 , 0.0398764797 , 5.7090020180 , 0.0049999999 , 4177.7084960938 , 7.3751115799
21.0947704315 , 0.0538874492 , 5.7069664001 , 0.0049999999 , 4176.1416015625 , 7.3219671249
21.2283954620 , 0.0442406014 , 5.7026920319 , 0.0049999999 , 4186.1474609375 , 6.9871773720
21.2271423340 , 0.0480241030 , 5.6966476440 , 0.0049999999 , 4182.0200195313 , 5.8718323708
21.1437034607 , 0.0402408652 , 5.6952371597 , 0.0049999999 , 4172.7543945313 , 7.1845121384
21.1330394745 , 0.0698416680 , 5.6984848976 , 0.0049999999 , 4173.6743164063 , 6.9861173630
21.1863651276 , 0.0349719338 , 5.6935939789 , 0.0049999999 , 4179.0834960938 , 6.4030699730
21.1135940552 , 0.0704570636 , 5.6970062256 , 0.0049999999 , 4174.9716796875 , 7.1234159470
21.0746974945 , 0.0443457775 , 5.7047171593 , 0.0049999999 , 4175.8833007813 , 7.2163105011
21.0640335083 , 0.0395087264 , 5.7064061165 , 0.0049999999 , 4169.5297851563 , 5.7403564453
21.1142177582 , 0.0375168845 , 5.7004790306 , 0.0049999999 , 4178.4409179688 , 7.7102384567
21.0759525299 , 0.0601822361 , 5.7246923447 , 0.0049999999 , 4176.7822265625 , 6.8144292831
21.2428245544 , 0.0500259623 , 5.7143721581 , 0.0049999999 , 4184.8833007813 , 6.8408842087
21.1932659149 , 0.0586030371 , 5.7263293266 , 0.0049999999 , 4184.8002929688 , 7.2266244888
21.1430778503 , 0.0550731830 , 5.7242703438 , 0.0049999999 , 4187.1528320313 , 6.8196959496
21.2371788025 , 0.0434829630 , 5.7083754539 , 0.0049999999 , 4180.8286132813 , 7.9708881378
21.2076931000 , 0.0610684827 , 5.7089667320 , 0.0049999999 , 4185.9511718750 , 8.3492755890
21.1832275391 , 0.0529690087 , 5.7036375999 , 0.0049999999 , 4176.8222656250 , 5.1675486565
21.0627784729 , 0.0414123610 , 5.7026271820 , 0.0049999999 , 4175.9653320313 , 9.9697580338
21.2089481354 , 0.0391692519 , 5.7125844955 , 0.0049999999 , 4182.6181640625 , 5.7959046364
21.0163536072 , 0.0534650646 , 5.7070159912 , 0.0049999999 , 4172.7709960938 , 5.3715119362
21.2365512848 , 0.0567506924 , 5.6988296509 , 0.0049999999 , 4180.9726562500 , 5.5018315315
21.1186103821 , 0.0469383039 , 5.6940259933 , 0.0049999999 , 4175.9658203125 , 8.0309572220
21.1775798798 , 0.0473073833 , 5.6961741447 , 0.0049999999 , 4166.8115234375 , 6.2031493187
21.0709323883 , 0.0344620235 , 5.7084860802 , 0.0049999999 , 4170.0581054688 , 6.8103461266
21.1819744110 , 0.0794368982 , 5.7023501396 , 0.0049999999 , 4180.2661132813 , 7.0631642342
21.0853595734 , 0.0598614253 , 5.6908450127 , 0.0049999999 , 4177.2431640625 , 7.0581431389
21.1455860138 , 0.0491807088 , 5.7068648338 , 0.0049999999 , 4181.1733398438 , 6.7188367844
21.1506061554 , 0.0432250686 , 5.7094383240 , 0.0049999999 , 4175.3720703125 , 6.7007021904
21.0376834869 , 0.0609463081 , 5.6975908279 , 0.0049999999 , 4173.3173828125 , 6.8921337128
21.1650352478 , 0.0634626597 , 5.7157440186 , 0.0049999999 , 4181.7558593750 , 5.7716050148
21.0972824097 , 0.0366797224 , 5.7137670517 , 0.0049999999 , 4184.1328125000 , 7.3857235909
21.1537418365 , 0.0595128052 , 5.7163829803 , 0.0049999999 , 4187.4638671875 , 7.0260834694
21.2246322632 , 0.0424493141 , 5.7061610222 , 0.0049999999 , 4186.7480468750 , 7.8785181046
21.0314121246 , 0.0540830456 , 5.6984262466 , 0.0049999999 , 4171.7583007813 , 5.5889449120
21.1562538147 , 0.0435757153 , 5.6937851906 , 0.0049999999 , 4177.4458007813 , 6.6664924622
21.2171039581 , 0.0604910739 , 5.6905846596 , 0.0049999999 , 4188.9916992188 , 5.7679052353
21.2522354126 , 0.0512767993 , 5.6811113358 , 0.0049999999 , 4186.7788085938 , 6.7124409676
21.1631526947 , 0.0357101150 , 5.6808876991 , 0.0049999999 , 4184.5341796875 , 6.2584147453
21.0339202881 , 0.0515245348 , 5.6808085442 , 0.0049999999 , 4169.6264648438 , 6.3980531693
21.1637802124 , 0.0662168264 , 5.6754870415 , 0.0049999999 , 4177.3481445313 , 6.8763046265
21.1681728363 , 0.0675035268 , 5.6807098389 , 0.0049999999 , 4185.7329101563 , 6.5304384232
21.2158508301 , 0.0375251584 , 5.6840677261 , 0.0049999999 , 4188.2631835938 , 7.2326312065
21.1807193756 , 0.0397438556 , 5.6864790916 , 0.0049999999 , 4183.3183593750 , 5.5417132378
21.2033004761 , 0.0799629614 , 5.6930446625 , 0.0049999999 , 4185.0356445313 , 7.4528059959
21.1518592834 , 0.0771520659 , 5.7021284103 , 0.0049999999 , 4179.6333007813 , 5.2381191254
21.1455860138 , 0.0532497019 , 5.6978502274 , 0.0049999999 , 4177.3564453125 , 5.9918589592
21.0815963745 , 0.0480241030 , 5.6981506348 , 0.0049999999 , 4172.8720703125 , 6.3041620255
21.2472171783 , 0.0457793176 , 5.7052588463 , 0.0049999999 , 4177.1235351563 , 7.3516654968
21.2139682770 , 0.0630600974 , 5.7029867172 , 0.0049999999 , 4181.6391601563 , 7.2562236786
21.1336669922 , 0.0388747714 , 5.7115650177 , 0.0049999999 , 4170.6743164063 , 5.9652166367
21.1004180908 , 0.0655237362 , 5.7074413300 , 0.0049999999 , 4176.8452148438 , 6.3056011200
21.1882457733 , 0.0437109210 , 5.7059278488 , 0.0049999999 , 4184.8579101563 , 7.8430171013
21.0289020538 , 0.0762979686 , 5.6985831261 , 0.0049999999 , 4177.2026367188 , 7.4839677811
21.1782073975 , 0.0442476161 , 5.7062587738 , 0.0049999999 , 4185.6113281250 , 5.4989447594
21.1913814545 , 0.0580171458 , 5.7117013931 , 0.0049999999 , 4187.4741210938 , 7.2898211479
21.1393146515 , 0.0431675538 , 5.7186751366 , 0.0049999999 , 4181.6166992188 , 7.1771402359
21.1317863464 , 0.0647705048 , 5.7110323906 , 0.0049999999 , 4177.9692382813 , 5.3287587166
21.1330394745 , 0.0401249304 , 5.7113575935 , 0.0049999999 , 4173.8754882813 , 7.7450013161
21.1838550568 , 0.0561067462 , 5.7081098557 , 0.0049999999 , 4185.7514648438 , 8.2254505157
21.1474704742 , 0.0440012701 , 5.6976161003 , 0.0049999999 , 4187.3461914063 , 6.2149195671
21.1167297363 , 0.0451164618 , 5.6881723404 , 0.0049999999 , 4170.4809570313 , 7.3781781197
21.1092014313 , 0.0341269486 , 5.6670961380 , 0.0049999999 , 4186.1254882813 , 7.7478046417
21.1869907379 , 0.0528868623 , 5.6630239487 , 0.0049999999 , 4185.4824218750 , 7.0922822952
21.1066913605 , 0.0442967266 , 5.6588706970 , 0.0049999999 , 4176.8056640625 , 6.4889869690
21.1261405945 , 0.0700769573 , 5.6679534912 , 0.0049999999 , 4177.4228515625 , 6.1583209038
21.2810935974 , 0.0390421823 , 5.6642837524 , 0.0049999999 , 4179.8896484375 , 5.4219183922
21.1368026733 , 0.0448056199 , 5.6774649620 , 0.0049999999 , 4185.0571289063 , 6.2730545998
21.0289020538 , 0.0444087647 , 5.6644196510 , 0.0049999999 , 4174.4550781250 , 6.6728978157
21.1462135315 , 0.0476866364 , 5.6751446724 , 0.0049999999 , 4181.7226562500 , 7.3871440887
21.0753250122 , 0.0464394055 , 5.6835770607 , 0.0049999999 , 4175.2280273438 , 6.8378286362
21.2108287811 , 0.0548754521 , 5.6824960709 , 0.0049999999 , 4179.1826171875 , 6.2910723686
21.1211204529 , 0.0460229032 , 5.6868963242 , 0.0049999999 , 4175.5244140625 , 6.1241598129
21.1273956299 , 0.0417633541 , 5.6843848228 , 0.0049999999 , 4172.3872070313 , 6.6709222794
21.1123371124 , 0.0538816825 , 5.6927475929 , 0.0049999999 , 4176.8579101563 , 6.0310301781
21.1311588287 , 0.0441351719 , 5.6977100372 , 0.0049999999 , 4175.4531250000 , 5.7043356895
21.1123371124 , 0.0427627563 , 5.6981463432 , 0.0049999999 , 4177.8784179688 , 7.5692176819
21.1380596161 , 0.0383114554 , 5.7017135620 , 0.0049999999 , 4163.9965820313 , 6.1157050133
21.1518592834 , 0.0666422695 , 5.6879529953 , 0.0049999999 , 4177.8339843750 , 4.3973379135
21.1468429565 , 0.0712155625 , 5.6846032143 , 0.0049999999 , 4173.2026367188 , 5.6768474579
21.2076931000 , 0.0391216464 , 5.7002701759 , 0.0049999999 , 4186.9658203125 , 6.5086202621
21.1255130768 , 0.0483527966 , 5.7004508972 , 0.0049999999 , 4175.4130859375 , 4.9240584373
21.1374320984 , 0.0539680719 , 5.6971945763 , 0.0049999999 , 4178.4741210938 , 5.3441414833
21.0809688568 , 0.0424419977 , 5.7133116722 , 0.0049999999 , 4177.8242187500 , 5.9255590439
21.0182342529 , 0.0420892872 , 5.7051057816 , 0.0049999999 , 4169.2983398438 , 6.3413305283
21.0238857269 , 0.0411112905 , 5.6838016510 , 0.0049999999 , 4170.8666992188 , 5.7248501778
21.0452117920 , 0.0604088753 , 5.6785473824 , 0.0049999999 , 4172.8608398438 , 6.5685868263
21.1876182556 , 0.0458742008 , 5.6790685654 , 0.0049999999 , 4175.3950195313 , 5.4438171387
21.1844825745 , 0.0432968624 , 5.6789274216 , 0.0049999999 , 4183.0761718750 , 6.5391154289
21.0928916931 , 0.0510643721 , 5.6709861755 , 0.0049999999 , 4170.0913085938 , 7.2263345718
